deney_id,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,ph_ideal,Turbidity_safe,Sulfate_safe,Chemistry_reactivity,solids_to_cond_ratio,hardness_sulfate_ratio,ph_dev_from_neutral,pollution_index,safety_violations
1022,7.458707809448242,207.7865753173828,10513.296875,8.920633316040039,337.6463651175399,442.3681335449219,18.72530174255371,43.89808654785156,2.938082456588745,False,1,1,1,167.04155057752723,23.765945270482383,0.6153970430857505,0.4587078094482422,55.01648054412772,0
1024,6.729580402374268,242.1641387939453,17975.552734375,9.808650970458984,322.235107421875,440.85943603515625,13.571222305297852,62.17947769165039,4.003458023071289,False,1,1,1,133.1153828351744,40.77388669563978,0.7515138247347661,0.2704195976257324,54.33181882102872,0
1025,4.150214195251465,174.92674255371094,41489.640625,5.569868564605713,323.3510610629913,425.25006103515625,12.534008979797363,86.68363189697266,3.502370834350586,False,0,1,1,69.81278260505906,97.56527824226389,0.5409808813914886,2.849785804748535,43.89874748833063,1
1026,7.159398078918457,171.81610107421875,28954.80078125,5.8170905113220215,357.3287658691406,530.5264282226562,18.117042541503906,79.09443664550781,3.2549264430999756,False,1,1,1,105.38847626139977,54.57748980324217,0.48083478579025374,0.15939807891845703,58.96964083910825,0
1027,7.036752223968506,235.41744995117188,13927.0029296875,8.551446914672852,341.3084525740212,446.42236328125,14.134953498840332,51.70521545410156,3.6626482009887695,False,1,1,1,120.87430448670239,31.196920324792167,0.6897498362141088,0.03675222396850586,51.771362003587456,0
1028,6.209697246551514,169.31851196289062,22610.76953125,4.87541389465332,327.37994384765625,549.2767333984375,17.015117645263672,51.50550842285156,3.8937668800354004,False,0,1,1,82.95574098687939,41.164622703368444,0.5171926827762211,0.7903027534484863,66.25290154703362,1
1029,7.036752223968506,178.7777099609375,10490.8388671875,7.533041954040527,354.0576477050781,367.7586975097656,14.668950080871582,57.401466369628906,4.126407623291016,False,1,1,1,110.50181638093181,28.52641938776309,0.5049395504229177,0.03675222396850586,60.530067439383856,0
1030,9.60853385925293,231.34022521972656,4544.841796875,6.577834129333496,300.9223327636719,328.90447998046875,11.789619445800781,78.56818389892578,3.0427968502044678,False,0,1,1,77.55016116244224,13.818120638936765,0.7687705406452439,2.6085338592529297,35.87341691479196,1
1032,8.697122573852539,166.45277404785156,27752.0,5.350923538208008,372.26409912109375,393.5557861328125,13.74866771697998,75.02454376220703,4.180567741394043,False,0,1,1,73.56806970578873,70.51605110976195,0.44713625083296016,1.697122573852539,57.47723674475219,1
1033,7.748928546905518,198.8430938720703,18939.9375,7.375883102416992,316.82025146484375,368.4028625488281,9.984033584594727,65.25154876708984,3.1369450092315674,False,1,1,1,73.641064610576,51.41093996271204,0.6276211584489383,0.7489285469055176,31.319364325194783,0
1034,7.117917537689209,216.11631774902344,20067.572265625,9.605650901794434,349.08496093750006,331.9716491699219,17.53912925720215,84.0328598022461,4.213567733764648,False,1,1,1,168.47475276613295,60.449656635900325,0.6190937488384755,0.11791753768920898,73.9023091164745,0
1035,8.310029029846191,212.69827270507812,40936.15234375,7.703374862670898,301.2544250488281,365.43121337890625,12.971868515014648,70.4852523803711,4.775784969329834,False,1,1,1,99.92716584043592,112.0214988019725,0.7060419841619303,1.3100290298461914,61.95085467812987,0
1036,5.524296760559082,157.14242553710938,26220.173828125,6.344585418701172,379.78839111328125,475.34228515625,16.903181076049805,51.10661315917969,4.033390998840332,False,0,1,1,107.24367618477118,55.16061707900768,0.4137631080895115,1.475703239440918,68.17713840390752,1
1037,10.201425552368164,190.799072265625,8918.892578125,4.899874687194824,306.49536132812494,331.3789367675781,18.525434494018555,68.54744720458984,3.964449644088745,False,0,1,1,90.77230754652737,26.914482369366862,0.6225186274151878,3.201425552368164,73.44315218640122,1
1039,8.9378023147583,147.91688537597656,10562.4609375,3.69427490234375,371.1763000488281,480.3202209472656,16.980754852294922,61.15804672241211,2.8312344551086426,False,0,1,1,62.73157647368498,21.9904564806344,0.398508431055565,1.9378023147583008,48.07649821157065,1
1040,8.124207496643066,207.509521484375,26489.115234375,8.540837287902832,318.05963134765625,431.62567138671875,10.07559871673584,63.98422622680664,4.724456787109375,False,1,1,1,86.05404921784339,61.37057392323469,0.6524233205978053,1.1242074966430664,47.60173074147315,0
1042,5.4994893074035645,230.30877685546875,13902.96875,9.619574546813965,352.0843200683594,442.1669921875,14.740787506103516,66.62102508544922,5.846827030181885,False,0,1,1,141.80010429370668,31.442800942187187,0.6541296021266249,1.5005106925964355,86.18683483685345,1
1043,7.036752223968506,256.6734619140625,8904.7998046875,9.711380004882812,293.1111145019531,324.9978332519531,16.84844398498535,72.68768310546875,3.3716800212860107,False,1,1,1,163.62164202917484,27.399566600754927,0.8756865514107471,0.03675222396850586,56.80756197393157,0
1044,5.319768905639648,204.2020721435547,22390.794921875,8.053559303283691,315.0274963378906,399.1190185546875,13.974084854125977,83.15799713134766,2.925732135772705,False,0,1,1,112.54112108182198,56.100546014713295,0.6482039627306967,1.6802310943603516,40.884429125731,1
1045,6.36911153793335,235.3409423828125,34456.80078125,9.170940399169922,295.35052490234375,357.41729736328125,9.21326732635498,59.280269622802734,2.2759034633636475,False,0,1,1,84.49432553162114,96.40496120092062,0.7968191072753562,0.6308884620666504,20.968507016946432,1
1046,6.733493804931641,197.5626678466797,27430.44140625,6.0350871086120605,303.93768310546875,397.68499755859375,19.394025802612305,54.51072692871094,3.1780035495758057,False,1,1,1,117.04463510543519,68.9752983031078,0.6500104402260428,0.2665061950683594,61.63428284126667,0
1047,6.8830156326293945,210.50221252441406,14298.41015625,7.243682861328125,316.7538757324219,570.4242553710938,15.958333969116211,70.61582946777344,4.102291584014893,False,1,1,1,115.59711026743753,25.066273035465137,0.6645608088397162,0.11698436737060547,65.46573913640441,0
1048,8.013516426086426,225.1564483642578,20375.66796875,7.837397575378418,308.5948181152344,382.0142517089844,12.666016578674316,78.76705169677734,4.4449005126953125,False,1,1,1,99.26860762340493,53.337454883580044,0.7296183682208245,1.0135164260864258,56.2991835843568,0
1049,8.272054672241211,204.22532653808594,24196.5234375,8.448405265808105,332.890380859375,500.68487548828125,15.157407760620117,71.02274322509766,5.140207767486572,False,1,1,1,128.05592354082364,48.32685102695793,0.6134912201349156,1.272054672241211,77.91222510610078,0
1050,8.746986389160156,148.3937225341797,22174.78125,5.459171772003174,369.369873046875,407.3808288574219,15.892078399658203,72.16401672363281,4.763730525970459,False,0,1,1,86.75758579787544,54.43255947453613,0.40174830965058006,1.7469863891601562,75.70557899356754,1
1051,8.154840469360352,202.3173370361328,25620.771484375,7.651668548583984,367.2243041992187,597.8700561523438,11.802846908569336,72.38475799560547,3.6963276863098145,False,1,1,1,90.3114724740517,42.853411335578144,0.5509366732312991,1.1548404693603516,43.62718980542104,0
1052,9.045720100402832,222.18417358398438,22829.111328125,7.609833240509033,293.0624694824219,558.7478637695312,15.357583045959473,44.55526351928711,4.213700294494629,False,0,1,1,116.86864595702036,40.857626073508854,0.7581461154621337,2.045720100402832,64.71225220348515,1
1054,5.961301803588867,182.10899353027344,23926.078125,6.188790321350098,364.9754943847656,567.5261840820312,7.791637897491455,58.17482376098633,4.919585227966309,False,0,1,1,48.22081320745974,42.158544845894085,0.49896224769361547,1.0386981964111328,38.33162670216143,1
1056,8.184410095214844,166.6365509033203,17944.8515625,4.038955211639404,331.9541931152344,363.2357482910156,12.53583812713623,56.31059265136719,4.599081993103027,False,1,1,1,50.63168873586483,49.40276830550349,0.5019865808517973,1.1844100952148438,57.653347398966616,0
1057,7.636454105377197,238.9360809326172,18136.26171875,11.086525917053223,351.55880737304693,514.9640502929688,8.63746166229248,55.603511810302734,3.332906484603882,False,1,0,1,95.7594425765592,35.218500540403895,0.6796475447119981,0.6364541053771973,28.787851984772033,1
1058,7.77538537979126,193.07716369628906,15704.482421875,7.881197452545166,324.3362121582031,301.75347900390625,13.378165245056152,89.05195617675781,3.309471607208252,False,1,1,1,105.43596184906482,52.044080557651576,0.5952994326973622,0.7753853797912598,44.27465803505356,0
1059,7.6171488761901855,196.60694885253906,27080.26953125,7.382754802703857,345.1799011230469,329.0166320800781,8.547283172607422,60.14470291137695,2.391540050506592,False,1,0,1,63.10249589263731,82.30668850306736,0.5695782044183275,0.6171488761901855,20.441170030311696,1
1060,6.6649346351623535,218.77000427246094,16477.3515625,7.325000762939453,299.8465270996094,412.30859375,17.192686080932617,41.035789489746094,4.502138137817383,False,1,1,1,125.93643865980994,39.9636383337847,0.7296065946102444,0.3350653648376465,77.40384769648881,0
1061,7.036752223968506,182.16188049316406,30646.814453125,6.325161457061768,294.9660949707031,404.1201477050781,14.712285041809082,106.37171936035156,3.8557729721069336,False,1,1,1,93.05757829175718,75.8358981885129,0.6175688764964259,0.03675222396850586,56.727231022140586,0
1062,8.81535816192627,208.33108520507812,26780.69140625,7.22396183013916,329.11968994140625,430.4068908691406,7.151750564575195,88.41329956054688,2.875880241394043,False,0,0,1,51.6639730971674,62.22179967878466,0.6329948980237943,1.8153581619262695,20.567578140040496,2
1063,7.7656354904174805,173.18556213378906,13736.341796875,6.98410177230835,359.8136901855469,355.9980163574219,11.51512336730957,39.55047607421875,3.214449644088745,False,1,0,1,80.42279351797606,38.58544465736088,0.4813201008643154,0.7656354904174805,37.01478420968624,1
1064,6.225152015686035,169.7411651611328,29533.609375,5.574917316436768,312.27388891305304,380.11474609375,17.595510482788086,75.51905822753906,2.770822763442993,False,0,1,1,98.09351608203997,77.69656294791412,0.543565026228719,0.7748479843139648,48.75404098010904,1
1065,7.036752223968506,223.72042846679688,15893.6748046875,8.289192199707031,303.8506774902344,360.4684753417969,15.23427677154541,48.19557189941406,4.157927513122559,False,1,1,1,126.27984818287223,44.09171910393931,0.7362841168511235,0.03675222396850586,63.34301853093257,0
1066,8.567044258117676,160.21786499023438,23683.109375,4.286930561065674,360.2862854003906,490.5125427246094,9.027167320251465,67.47622680664062,2.804926872253418,False,0,1,1,38.69883946503933,48.282372546820156,0.4446959849373292,1.5670442581176758,25.32054419690121,1
1067,6.994194507598877,216.66531372070312,23027.384765625,9.796329498291016,382.1529846191406,369.46807861328125,18.96725845336914,59.65152359008789,4.398900508880615,False,1,1,1,185.80951348844974,62.325775990520064,0.5669596257888065,0.005805492401123047,83.43508286259566,0
1069,7.036752223968506,198.65496826171875,20063.490234375,9.539983749389648,344.6185302734375,412.97918701171875,9.767080307006836,43.141998291015625,4.565423488616943,False,1,1,1,93.17778740782887,48.58232767363007,0.5764488854608228,0.03675222396850586,44.590857848816995,0
1070,7.036752223968506,192.25416564941406,21762.61328125,7.25963830947876,331.649658203125,397.2628173828125,18.261213302612305,45.981624603271484,4.344804763793945,True,1,0,1,132.56980366920743,54.78139980439598,0.5796905267786343,0.03675222396850586,79.3414065498473,1
1071,7.774468421936035,216.75286865234375,22316.3984375,7.947534084320068,385.04342651367193,288.0685729980469,14.136698722839355,68.86186218261719,3.8910973072052,True,1,1,1,112.35189493952976,77.46904887185406,0.5629309661301709,0.7744684219360352,55.00727033321141,0
1076,6.767523765563965,203.7510528564453,21162.7265625,5.232749938964844,251.0623779296875,334.9053649902344,13.214323997497559,79.86300659179688,3.300253391265869,True,1,1,1,69.14725309136702,63.190168661308014,0.811555493599094,0.23247623443603516,43.610617586027274,0
1078,8.17717456817627,210.4487762451172,18626.1484375,7.271672248840332,355.17871557876464,455.927490234375,14.247946739196777,85.93042755126953,3.325639009475708,True,1,1,1,103.6063989063723,40.853312852602265,0.592515166089486,1.1771745681762695,47.383527480805014,0
1079,6.7447991371154785,204.08432006835938,20215.697265625,6.125251770019531,304.5279235839844,544.3392944335938,12.014243125915527,72.60807800292969,4.868542671203613,True,1,1,1,73.59026397245907,37.138045030392625,0.6701661936164277,0.2552008628845215,58.49185532073443,0
1080,7.603775501251221,214.6827850341797,11459.6220703125,10.999995231628418,398.9208679199219,321.0690612792969,12.010676383972168,58.1007080078125,3.5849850177764893,True,1,1,1,132.1173829523259,35.692078174582306,0.5381588223635261,0.6037755012512207,43.05809488990212,0
1082,5.432512283325195,231.35157775878906,14970.6474609375,9.180703163146973,409.98846435546875,448.86474609375,10.838249206542969,65.5482177734375,3.8744254112243652,True,0,1,1,99.5027487734842,33.35224598917038,0.5642880161474844,1.5674877166748047,41.99198813901239,1
1083,7.714089393615723,194.73828125,27336.962890625,7.631357192993164,322.0729675292969,347.8291931152344,10.641789436340332,63.72293472290039,3.1825828552246094,True,1,1,1,81.21129636133446,78.59306623229669,0.6046402532297147,0.7140893936157227,33.8683766090071,0
1084,8.154531478881836,168.09893798828125,21361.197265625,6.198843955993652,301.5138188779038,419.1733093261719,12.302668571472168,59.887367248535156,2.4604649543762207,True,1,0,1,76.26232271686331,50.96029909204664,0.5575165279533518,1.154531478881836,30.270284865413032,1
1085,7.036752223968506,190.2191619873047,23094.873046875,6.481985569000244,298.3561706542969,414.8891296386719,13.46179485321045,50.895233154296875,2.9770474433898926,True,1,1,1,87.25915997135189,55.66516773125202,0.6375573226207978,0.03675222396850586,40.07640195118938,0
1086,7.845880031585693,193.78500366210938,13769.8603515625,9.007161140441895,343.6208190917969,510.30560302734375,13.767801284790039,99.17559814453125,3.667154312133789,True,1,1,1,124.00880472168683,26.98355699582846,0.5639501227263835,0.8458800315856934,50.48865185011891,0
1087,7.156424522399902,197.9935302734375,27025.20703125,6.734527111053467,359.71051025390625,448.4571533203125,12.51197338104248,49.29985046386719,2.9584147930145264,True,1,1,1,84.2622239474099,60.26262881726072,0.5504246444821882,0.15642452239990234,37.01560714028005,0
1088,5.6946940422058105,240.71218872070312,7998.67431640625,8.124265670776367,290.2151700683427,477.0478210449219,15.459306716918945,68.89559936523438,3.8706107139587402,True,0,1,1,125.5955148542671,16.76702826588535,0.8294266210639205,1.3053059577941895,59.83695820888079,1
1089,6.707685470581055,199.28536987304688,17435.33984375,6.809945106506348,332.6341787604249,454.732421875,14.587289810180664,81.37844848632812,3.8226687908172607,True,1,1,1,99.33864286002972,38.34197643862036,0.5991127250259711,0.2923145294189453,55.76237749998427,0
1090,4.775221824645996,231.9985809326172,13978.1728515625,9.422101020812988,389.21957397460943,526.067626953125,17.207494735717773,73.94097137451172,3.22308087348938,True,0,1,1,162.13075371504056,26.571056854325235,0.5960609276852314,2.224778175354004,55.46114716336115,1
1091,7.036752223968506,200.3152313232422,19947.43359375,7.378235816955566,337.2314758300781,295.7570495605469,14.033994674682617,29.668142318725586,4.387208461761475,True,1,1,1,103.54612216370697,67.44533581175403,0.5939992114798217,0.03675222396850586,61.57006018908305,0
1092,7.036752223968506,205.1282958984375,17537.990234375,8.025806427001953,396.09191894531256,318.53662109375,13.860453605651855,93.71487426757812,2.999702215194702,True,1,1,1,111.24131762940306,55.058002810155095,0.5178805362319915,0.03675222396850586,41.57723338447727,0
1093,8.50171184539795,193.90890502929688,21289.1796875,7.108190059661865,311.8990509652116,393.1766662597656,13.64323616027832,61.12508010864258,5.612295627593994,True,0,1,1,96.97871565610967,54.14659988822423,0.621704053947958,1.5017118453979492,76.56987464856229,1
1094,7.741245269775391,218.2371826171875,22824.69921875,8.696478843688965,363.99273681640625,521.0162353515625,15.31063175201416,73.72306823730469,3.7411434650421143,True,1,1,1,133.14858511490365,43.808038264950994,0.5995646614446023,0.7412452697753906,57.27926992471407,0
1095,4.187490940093994,208.3741912841797,21809.708984375,5.846112251281738,327.4742126464844,264.5080871582031,11.23514461517334,46.68259811401367,4.592959403991699,True,0,1,1,65.68191657968691,82.45384531050917,0.6363071735141999,2.812509059906006,51.60256311546709,1
1097,7.808012008666992,179.79991149902344,17037.724609375,6.378364562988281,348.0715026855469,590.060546875,12.092499732971191,81.59236145019531,4.1655497550964355,True,1,1,1,77.1303717747287,28.87453613147564,0.5165602745275506,0.8080120086669922,50.37190930118186,0
1098,5.895948886871338,187.1536102294922,37118.25390625,4.600729942321777,253.15846252441406,531.1691284179688,11.410183906555176,77.28655242919922,3.6596529483795166,True,0,1,1,52.495174746286466,69.8802920774453,0.7392745540638166,1.104051113128662,41.75731317517716,1
1100,7.036752223968506,213.04119873046875,12036.642578125,9.794730186462402,349.17138671875006,284.01800537109375,12.419905662536621,74.67438507080078,3.8989157676696777,True,1,1,1,121.64962490586277,42.379857291153925,0.6101336083759211,0.03675222396850586,48.42416602063395,0
1101,9.489601135253906,167.88763427734375,40032.4140625,8.349206924438477,356.7258309892153,354.7907409667969,14.168313980102539,102.5678482055664,4.300694942474365,True,0,1,1,118.29418519029059,112.83387452721762,0.47063492245893596,2.4896011352539062,60.933596277615834,1
1102,7.457979679107666,183.4613037109375,14733.458984375,7.475273132324219,335.6680603027344,482.6371765136719,8.96325397491455,82.58133697509766,4.497730731964111,True,1,1,1,67.002771616877,30.52698729152012,0.5465557342540144,0.457979679107666,40.31430286137265,0
1103,7.992320537567139,230.17958068847656,17076.6640625,9.598742485046387,311.5504295288631,522.8880615234375,14.449180603027344,68.6407699584961,4.342796802520752,True,1,1,1,138.69396372838673,32.658355174697775,0.7388196520792544,0.9923205375671387,62.74985532187202,0
1104,7.74634313583374,212.27464294433594,21670.59375,8.45810317993164,361.3813171386719,457.0141296386719,21.430294036865234,43.18880081176758,3.6786861419677734,True,1,1,1,181.25963814007991,47.41777616310375,0.5873979430859244,0.7463431358337402,78.83532569171075,0
1105,8.275795936584473,163.35595703125,22013.96484375,5.742828845977783,307.6671142578125,351.6313171386719,20.057619094848633,78.50149536132812,4.721339702606201,True,1,1,1,115.18747351953152,62.60524506258118,0.5309503321288152,1.2757959365844727,94.6988333722611,0
1107,6.799375534057617,239.05767822265625,7986.4931640625,10.365679740905762,419.88116455078125,373.2321472167969,18.828594207763672,43.440643310546875,3.8199853897094727,True,1,1,1,195.17117752915146,21.39819198914087,0.5693460384417842,0.2006244659423828,71.92495478242563,0
1108,8.167767524719238,144.90293884277344,36185.6796875,4.545520305633545,297.9602355957031,605.4589233398438,20.222074508666992,66.62102508544922,3.4106855392456055,True,1,1,1,91.9198503011803,59.76570537291973,0.48631636388243854,1.1677675247192383,68.97113710025769,0
1109,7.036752223968506,214.65733337402344,19692.46484375,5.947389602661133,326.17572021484375,385.82781982421875,15.563459396362305,77.83403778076172,3.2616515159606934,True,1,1,1,92.56195659536388,51.03951498801272,0.6581033455664043,0.03675222396850586,50.76258093373781,0
1110,4.7364044189453125,203.2764129638672,28698.73046875,5.271367073059082,323.6836853027344,508.8203430175781,14.063139915466309,65.15518188476562,4.995601654052734,True,0,1,1,74.13197269421198,56.4024823420947,0.6280094473891623,2.2635955810546875,70.25384502287852,1
1111,5.95392370223999,226.93505859375,11930.625,9.677268981933594,313.2407168963413,350.9686584472656,13.60964298248291,70.5714111328125,3.9686472415924072,True,0,1,1,131.70417588957207,33.9934198648658,0.7244749664660395,1.0460762977600098,54.011872081488264,1
1112,6.57899808883667,198.40924072265625,22389.380859375,7.317574977874756,369.09710693359375,408.19500732421875,6.059607982635498,105.40045928955078,3.690929412841797,True,1,1,1,44.34163574946365,54.84971742131568,0.5375529541086329,0.4210019111633301,22.365585333400304,0
1113,8.77548599243164,157.3542938232422,22113.390625,7.931502819061279,304.8078308105468,480.7152099609375,15.692838668823242,82.9293441772461,4.393944263458252,True,0,1,1,124.4677941408454,46.00102123000413,0.5162409800580376,1.7754859924316406,68.95345844625172,1
1114,6.850302219390869,167.98504638671875,40588.43359375,3.3723692893981934,265.4311218261719,300.4117431640625,16.005207061767578,72.36322021484375,3.080296754837036,True,1,1,1,53.975468765564074,135.10934369990417,0.632876222645264,0.14969778060913086,49.300787372857485,0
1115,8.757110595703125,185.41937255859375,31040.884765625,8.544763565063477,331.75112988963076,408.0957946777344,18.235219955444336,72.2996597290039,3.808793067932129,True,0,1,1,155.8156430761992,76.0627408916935,0.5589110489582033,1.757110595703125,69.45417935851401,1
1116,7.036752223968506,213.00021362304688,21687.47265625,6.901040554046631,356.8447236130873,383.7478942871094,11.793246269226074,57.345645904541016,3.2425453662872314,True,1,1,1,81.38567076778827,56.51489668763927,0.5968988720626167,0.03675222396850586,38.24013604376319,0
1117,7.036752223968506,178.1548614501953,34383.59765625,6.425769805908203,311.5268859863281,570.3787841796875,17.592126846313477,68.99273681640625,4.005892753601074,True,1,1,1,113.04295751074824,60.282041600509515,0.5718763576834186,0.03675222396850586,70.47217345407807,0
1118,8.07327938079834,191.81552124023438,17106.439453125,7.898731708526611,333.47760009765625,432.89874267578125,13.335381507873535,54.216285705566406,4.854312896728516,True,1,1,1,105.3326007615401,39.51602933257029,0.5751976162982615,1.0732793807983398,64.73411443646546,0
1119,5.078274250030518,185.08837890625,18125.638671875,4.105766296386719,275.0556335449219,528.15625,11.325447082519531,80.33833312988281,3.631042242050171,True,0,1,1,46.499638922919985,34.31870518914866,0.672912515362493,1.9217257499694824,41.123176766732286,1
1120,7.444913864135742,203.06874084472656,25489.07421875,8.17574405670166,413.5603637695312,405.4206237792969,13.283100128173828,74.4128646850586,2.5713915824890137,True,1,1,1,108.59922692749024,62.870689503341765,0.49102563529726223,0.4449138641357422,34.15605185894492,0
1121,9.434005737304688,158.38783264160156,20474.8203125,5.857333183288574,285.3951110839844,476.8420104980469,14.388349533081055,73.16477966308594,4.201054573059082,True,0,1,1,84.27735717287032,42.938373337064625,0.5549773837576872,2.4340057373046875,60.44624160472267,1
1122,5.905907154083252,223.14187622070312,13464.4873046875,9.125164031982422,378.1083068847656,337.8582763671875,13.531660079956055,42.84450912475586,2.9172840118408203,True,0,1,1,123.47861785462737,39.85247130723445,0.5901533279419744,1.094092845916748,39.475695604920475,1
1124,7.617151737213135,182.6898193359375,33744.16796875,6.225933074951172,369.55294799804693,327.2282409667969,14.065597534179688,82.78192901611328,3.422543525695801,True,1,1,1,87.57146890700096,103.12119689282181,0.4943535691739345,0.6171517372131348,48.14011977564951,0
1125,9.008463859558105,148.61399841308594,35021.7734375,5.594006538391113,341.7859883890707,387.3997802734375,11.8551025390625,49.48044204711914,3.9110147953033447,True,0,1,1,66.31752111681271,90.40215077659185,0.4348159463140304,2.0084638595581055,46.365481430111686,1
1126,5.422445774078369,205.26608276367188,18542.95703125,5.491962909698486,306.7022399902344,382.08013916015625,10.504023551940918,67.49344635009766,2.9117515087127686,True,0,1,1,57.68770774985887,48.53159084237501,0.669268284773334,1.5775542259216309,30.585106424918422,1
1127,9.778182029724121,155.93743896484375,23335.673828125,7.66610860824585,323.3644032693253,356.54302978515625,10.824600219726562,75.32889556884766,4.143365383148193,True,0,1,1,82.98256092526572,65.44981057892696,0.48223439842489846,2.778182029724121,44.85027383683337,1
1128,5.204938888549805,232.88272094726562,17818.39453125,7.300264835357666,356.7633102520037,404.0038757324219,12.866419792175293,55.49833297729492,3.439561128616333,True,0,1,1,93.92827196576718,44.104513737256546,0.652765330969715,1.7950611114501953,44.254837381625975,1
1129,4.872560977935791,224.70510864257812,16960.435546875,7.078014850616455,323.036865234375,354.3905944824219,15.69217586517334,79.96279907226562,3.9180057048797607,True,0,1,1,111.06945381218202,47.85802942594241,0.6956020570096367,2.127439022064209,61.48203456172564,1
1130,7.793914794921875,164.95895385742188,25506.912109375,7.868035793304443,358.2591857910156,398.4602966308594,15.29749584197998,66.62102508544922,4.220027446746826,True,1,1,1,120.36124483262438,64.0136853308408,0.46044584462714105,0.793914794921875,64.55585231965097,0
1131,7.036752223968506,259.1449279785156,2808.025634765625,10.08706283569336,392.8331604003906,354.4052734375,13.898950576782227,63.85767364501953,4.081328868865967,True,1,1,1,140.19958781819878,7.923204978318756,0.6596819042840051,0.03675222396850586,56.72618823596258,0
1132,7.058182716369629,187.9471893310547,26608.9296875,8.556396484375,405.4034118652344,462.3145751953125,18.428386688232422,41.29032897949219,3.613834857940674,True,1,1,1,157.68058307189494,57.555896044814766,0.4636053456055456,0.058182716369628906,66.59714618954422,0
1133,7.890354156494141,180.15809631347656,32160.533203125,7.773484230041504,360.28399658203125,344.5506286621094,11.2464599609375,60.29218673706055,3.209588050842285,True,1,1,1,87.42417915014084,93.3405149619488,0.5000446800928405,0.8903541564941406,36.09650350490119,0
1134,7.53570032119751,221.79248046875,14829.74609375,6.701159477233887,366.4122009277344,583.4364624023438,17.731882095336914,59.68607711791992,4.208354473114014,True,1,1,1,118.82416975236083,25.417928127545323,0.6053086641271106,0.5357003211975098,74.62204533264139,0
1135,7.202534198760986,207.82810974121094,11889.2509765625,8.015743255615234,338.7020963396557,369.0443115234375,10.371843338012695,62.0377311706543,5.702504634857178,True,1,1,1,83.13803328497306,32.21632355005452,0.6136014845305127,0.20253419876098633,59.14548470702994,0
1136,7.036752223968506,188.6105194091797,27716.337890625,5.606500625610352,275.1822509765625,520.5877075195312,12.814603805541992,66.62102508544922,4.398058891296387,True,1,1,1,71.84508425271997,53.24047693989138,0.6854021945617474,0.03675222396850586,56.35938220540447,0
1137,8.72214412689209,151.6211395263672,28301.517578125,3.651961326599121,248.09475708007812,468.3674621582031,15.151172637939453,79.53836822509766,3.2746286392211914,True,0,1,1,55.33149652638167,60.425883103168154,0.6111420519309323,1.7221441268920898,49.61446383798102,1
1138,8.352635383605957,134.75051879882812,33662.390625,4.439791202545166,347.2205661817895,397.1149597167969,14.420882225036621,55.586814880371094,3.939011335372925,True,1,1,1,64.02570603565755,84.76736954014277,0.3880833439462665,1.352635383605957,56.804018550497176,0
1139,6.284385681152344,222.6887969970703,18526.26171875,8.980270385742188,395.2616271972656,517.1505737304688,15.869009971618652,55.384334564208984,5.030712127685547,True,0,1,1,142.50800029917445,35.82372837621927,0.5633959410953285,0.7156143188476562,79.83242091858483,1
1140,7.036752223968506,195.55442810058594,28415.18359375,7.489779472351074,318.5152587890625,494.4045104980469,15.023962020874023,47.144142150878906,4.052367210388184,True,1,1,1,112.52616233732442,57.473552390636414,0.6139562300094894,0.03675222396850586,60.882611063507284,0
1141,9.305660247802734,163.926025390625,39498.66015625,6.914685249328613,325.8731384277344,345.65692138671875,12.712186813354492,62.47111511230469,4.48507022857666,True,0,1,1,87.90077064501202,114.27128345504144,0.5030363216756539,2.3056602478027344,57.01505061668104,1
1142,4.923178672790527,208.40667724609375,15990.1494140625,5.64814567565918,349.6551818847656,404.40576171875,11.403371810913086,84.52577209472656,3.3296008110046387,True,0,1,1,64.40790518174254,39.539865373241696,0.5960348579039295,2.0768213272094727,37.968676029803646,1
1143,6.1430182456970215,147.4719696044922,34865.32421875,3.684462547302246,285.4551086425781,475.4452819824219,20.939359664916992,54.19852066040039,5.370403289794922,True,0,1,1,77.15028644987797,73.33193843052396,0.5166205284927065,0.8569817543029785,112.45280603066931,1
1144,5.744503974914551,208.07005310058594,19457.638671875,6.693949222564697,345.6224037115923,362.0625,15.603729248046875,82.31785583496094,3.5335001945495605,True,0,1,1,104.45057126907341,53.74110441742488,0.6020155240636436,1.2554960250854492,55.1357803336723,1
1145,6.616649150848389,201.78085327148438,17063.171875,8.353373527526855,360.6123046875,491.72406005859375,10.353994369506836,60.00918197631836,3.8817672729492188,True,1,1,1,86.49078247040052,34.70070559139622,0.5595506589460204,0.38335084915161133,40.191796487852116,0
1146,7.623499870300293,170.4275665283203,36267.265625,6.040735244750977,301.2190856933594,404.5013732910156,12.495657920837402,79.94611358642578,4.764995098114014,True,1,1,1,75.4829612087542,89.6591901290001,0.5657927205051761,0.623499870300293,59.54174874049977,0
1147,7.860106468200684,182.0419921875,34591.6796875,6.187857151031494,287.2237854003906,285.2286682128906,14.36562442779541,74.88842010498047,3.499774694442749,True,1,1,1,88.89243184456654,121.27700831391974,0.6337984554445398,0.8601064682006836,50.27644884226697,0
1148,7.393110275268555,205.99114990234375,13215.7060546875,7.740376949310303,344.45533514866224,537.1360473632812,16.05320167541504,79.35755920410156,4.43173885345459,True,1,1,1,124.2578322110121,24.604019959109728,0.5980199122635765,0.3931102752685547,71.14359758727915,0
